timestamp,temperature_C,pressure_hPa,humidity_percent,gas_ohms
1157828,25.67,101267.52,42.12,203223.89
1157975,25.66,101264.47,42.12,203600.78
1158111,25.66,101266.24,42.12,205506.44
1158258,25.66,101265.05,42.11,204485.69
1158394,25.65,101264.11,42.1,204358.78
1158541,25.65,101265.65,42.12,204994.78
1158687,25.66,101266.84,42.11,204612.7
1158823,25.66,101266.93,42.09,205250.28
1158970,25.65,101267,42.09,203979.06
1159106,25.65,101265.73,42.08,205763.22
1159252,25.65,101265.89,42.09,205634.75
1159389,25.65,101267.68,42.09,206020.66
1159535,25.66,101265.91,42.1,206278.73
1159672,25.65,101265.3,42.07,206149.61
1159819,25.66,101267.09,42.1,205634.75
1159965,25.66,101266.34,42.07,206537.45
1160101,25.67,101266.25,42.09,206667.06
1160248,25.67,101265.32,42.08,206407.98
1160384,25.67,101266,42.06,206537.45
1160530,25.67,101266.69,42.07,206667.06
1160667,25.68,101267.97,42.08,206278.73
1906532,25.75,101262.78,41.77,204612.7
1906678,25.75,101262.27,41.75,204867.28
1906814,25.75,101261.84,41.76,205250.28
1906961,25.75,101262.11,41.75,204867.28
1907097,25.74,101262.34,41.75,204358.78
1907244,25.75,101262.18,41.73,204105.48
1907380,25.74,101260.98,41.76,204612.7
1907526,25.75,101263.55,41.76,204358.78
1907663,25.74,101262.66,41.73,204485.69
1907810,25.72,101262.24,41.75,203979.06
1907956,25.73,101264.29,41.77,203852.81
1908092,25.73,101264.29,41.74,204739.91
1908239,25.73,101263.27,41.75,203600.78
1908375,25.72,101262.49,41.75,204612.7
1908521,25.72,101263.43,41.76,204867.28
1908658,25.72,101263.59,41.77,204485.69
1908804,25.72,101263.19,41.76,205378.28
1908941,25.71,101263.33,41.76,205763.22
1909088,25.71,101262.65,41.77,205378.28
1909224,25.71,101261.73,41.76,205506.44
1909370,25.71,101263.5,41.75,206537.45
1909517,25.7,101262.3,41.76,206149.61
1909653,25.71,101262.99,41.75,205122.45
1909799,25.71,101263.33,41.75,205378.28
1909936,25.71,101265.63,41.76,205763.22
1910082,25.72,101264.28,41.78,205634.75
1910219,25.71,101263.59,41.75,206278.73
1910366,25.71,101264.44,41.76,205506.44
1910502,25.71,101263.5,41.75,204105.48
1910648,25.7,101263.66,41.76,205122.45
1910795,25.7,101262.64,41.77,204994.78
1910931,25.69,101263.99,41.76,204358.78
1911077,25.69,101262.03,41.76,205763.22
1911214,25.68,101262.36,41.76,206020.66
1911360,25.68,101260.91,41.77,204867.28
1911497,25.69,101264.16,41.76,205506.44
1911644,25.7,101264.07,41.78,205506.44
1911780,25.69,101263.83,41.78,205122.45
1911926,25.7,101262.73,41.79,205250.28
1912073,25.7,101261.79,41.78,206020.66
1912209,25.7,101263.49,41.79,205891.86
1912355,25.7,101262.81,41.79,206020.66
1912492,25.7,101264.41,41.79,205122.45
1912638,25.7,101264.58,41.8,206537.45
1912775,25.7,101264.68,41.8,205506.44
1912922,25.69,101263.23,41.79,204739.91
1913058,25.69,101262.88,41.8,204485.69
1913204,25.7,101263.73,41.81,203474.98
1913340,25.69,101262.88,41.81,203098.55
1913487,25.69,101263.83,41.83,203726.7
1913633,25.69,101263.32,41.83,203852.81
1913769,25.69,101264.51,41.83,202973.39
1913916,25.69,101263.14,41.83,203600.78
1914053,25.69,101266.38,41.84,204867.28
1914200,25.68,101263.81,41.84,204485.69
1914336,25.68,101264.82,41.85,205122.45
